DATETIME,RTC_TEMP_C,TEMP_C,BATTERY_LEVEL
2014-08-03 13:48:58,24.00,25.13,706
2014-08-03 13:50:01,24.00,25.22,706
2014-08-03 13:51:03,24.25,25.30,706
2014-08-03 13:52:06,24.00,25.04,706
2014-08-03 13:53:08,23.75,25.13,706
2014-08-03 13:54:11,23.75,25.04,706
2014-08-03 13:55:13,24.00,25.13,706
2014-08-03 13:56:16,24.00,25.04,706
2014-08-03 13:57:19,24.00,24.95,706
2014-08-03 13:58:21,23.75,25.22,706
2014-08-03 13:59:24,23.75,25.13,706
2014-08-03 14:00:26,24.00,24.86,706
2014-08-03 14:01:29,24.00,25.13,706
2014-08-03 14:02:32,24.00,25.22,706
2014-08-03 14:03:34,24.25,25.04,706
2014-08-03 14:04:37,24.25,25.30,706
2014-08-03 14:05:39,24.75,25.46,706
2014-08-03 14:06:42,25.00,25.22,706
2014-08-03 14:07:45,25.75,25.53,706
2014-08-03 14:08:47,25.75,25.90,706
2014-08-03 14:09:50,25.50,25.30,706
2014-08-03 14:10:52,25.50,25.13,706
2014-08-03 14:11:55,25.50,25.55,705
2014-08-03 14:12:58,25.75,25.83,706
2014-08-03 14:14:00,25.75,25.64,706
2014-08-03 14:15:03,26.75,25.92,705
2014-08-03 14:16:06,27.75,25.74,705
2014-08-03 14:17:08,27.50,25.74,705
2014-08-03 14:18:11,27.75,25.57,705
2014-08-03 14:19:14,28.00,25.83,705
2014-08-03 14:20:16,27.75,25.83,705
2014-08-03 14:21:19,28.50,26.10,705
2014-08-03 14:22:22,28.75,26.01,705
2014-08-03 14:23:25,29.00,26.01,705
2014-08-03 14:24:27,29.00,26.10,705
2014-08-03 14:25:30,28.50,26.01,705
2014-08-03 14:26:33,27.75,25.74,705
2014-08-03 14:27:35,28.00,25.57,705
2014-08-03 14:28:38,27.50,25.96,705
2014-08-03 14:29:41,27.50,26.10,705
2014-08-03 14:30:43,27.25,26.28,705
2014-08-03 14:31:46,27.00,26.05,705
2014-08-03 14:32:49,26.25,25.83,705
2014-08-03 14:33:51,26.00,25.99,706
2014-08-03 14:34:54,26.00,25.92,705
2014-08-03 14:35:57,26.00,26.01,706
2014-08-03 14:36:59,25.75,25.82,705
2014-08-03 14:38:02,25.50,25.67,706
2014-08-03 14:39:05,25.00,25.57,706
2014-08-03 14:40:07,25.00,25.57,706
2014-08-03 14:41:10,24.50,24.69,706
2014-08-03 14:42:12,24.50,25.39,706
2014-08-03 14:43:15,24.50,25.67,705
2014-08-03 14:44:17,24.50,24.95,706
2014-08-03 14:45:20,24.25,25.29,706
2014-08-03 14:46:23,24.25,25.55,706
2014-08-03 14:47:25,24.25,25.57,706
2014-08-03 14:48:28,24.25,25.22,706
2014-08-03 14:49:30,24.25,25.50,706
2014-08-03 14:50:33,24.25,25.57,706
2014-08-03 14:51:36,24.50,25.48,706
2014-08-03 14:52:38,24.25,23.99,706
2014-08-03 14:53:41,23.50,25.04,706
2014-08-03 14:54:43,23.75,24.95,706
2014-08-03 14:55:46,24.00,24.95,706
2014-08-03 14:56:48,24.00,25.13,706
2014-08-03 14:57:51,23.75,25.29,706
2014-08-03 14:58:54,24.00,25.39,706
2014-08-03 14:59:56,24.00,25.46,706
2014-08-03 15:00:59,24.25,25.48,706
2014-08-03 15:02:01,24.25,25.55,706
2014-08-03 15:03:04,24.25,24.32,706
2014-08-03 15:04:07,23.75,25.22,706
2014-08-03 15:05:09,24.25,25.66,706
2014-08-03 15:06:12,24.50,26.01,705
2014-08-03 15:07:14,24.75,26.03,706
2014-08-03 15:08:17,25.00,25.92,705
2014-08-03 15:09:20,25.00,25.83,705
2014-08-03 15:10:22,25.00,25.83,706
2014-08-03 15:11:25,25.00,25.96,706
2014-08-03 15:12:27,25.25,26.19,705
2014-08-03 15:13:30,25.00,25.04,706
2014-08-03 15:14:33,25.25,25.66,706
2014-08-03 15:15:35,25.25,25.64,705
2014-08-03 15:16:38,25.00,25.07,705
2014-08-03 15:17:40,24.75,25.53,706
2014-08-03 15:18:43,25.00,25.66,705
2014-08-03 15:19:46,25.00,25.80,705
2014-08-03 15:20:48,24.75,25.30,706
2014-08-03 15:21:51,24.75,25.67,705
2014-08-03 15:22:53,24.25,25.13,705
2014-08-03 15:23:56,24.25,25.36,705
2014-08-03 15:24:59,24.00,24.86,705
2014-08-03 15:26:01,24.00,25.39,705
2014-08-03 15:27:04,24.25,25.30,705
2014-08-03 15:28:06,24.25,25.48,706
2014-08-03 15:29:09,24.25,25.48,705
2014-08-03 15:30:12,24.25,25.66,706
2014-08-03 15:31:14,24.50,25.57,705
2014-08-03 15:32:17,24.50,25.57,706
2014-08-03 15:33:19,24.50,25.74,705
2014-08-03 15:34:22,24.50,26.01,705
2014-08-03 15:35:25,24.75,25.92,706
2014-08-03 15:36:27,24.75,25.98,705
2014-08-03 15:37:30,24.75,25.66,705
2014-08-03 15:38:32,24.50,25.74,705
2014-08-03 15:39:35,24.50,25.71,705
2014-08-03 15:40:38,24.50,25.69,706
2014-08-03 15:41:40,24.50,25.69,705
2014-08-03 15:42:43,24.75,25.48,706
2014-08-03 15:43:45,24.50,25.48,706
2014-08-03 15:44:48,24.50,25.53,706
2014-08-03 15:45:51,24.50,25.66,705
2014-08-03 15:46:53,24.50,25.69,705
2014-08-03 15:47:56,24.50,25.04,705
2014-08-03 15:48:58,24.25,25.64,706
2014-08-03 15:50:01,24.25,25.57,705
2014-08-03 15:51:04,24.25,25.83,706
2014-08-03 15:52:06,24.50,26.01,705
2014-08-03 15:53:09,24.75,26.10,705
2014-08-03 15:54:11,24.75,26.88,705
2014-08-03 15:55:14,24.75,28.14,705
2014-08-03 15:56:17,25.00,26.63,705
2014-08-03 15:57:19,25.00,26.88,705
2014-08-03 15:58:22,25.00,26.81,705
2014-08-03 15:59:24,25.25,26.99,705
2014-08-03 16:00:27,25.25,29.06,705
2014-08-03 16:01:30,25.50,27.80,705
2014-08-03 16:02:32,25.75,27.71,705
2014-08-03 16:03:35,25.75,27.28,705
2014-08-03 16:04:38,25.75,26.72,705
2014-08-03 16:05:40,25.50,26.63,705
2014-08-03 16:06:43,25.50,26.70,705
2014-08-03 16:07:45,25.25,26.28,705
2014-08-03 16:08:48,25.00,26.19,705
2014-08-03 16:09:51,24.75,25.92,705
2014-08-03 16:10:53,24.75,25.99,705
2014-08-03 16:11:56,24.75,25.73,705
2014-08-03 16:12:58,24.75,26.01,705
2014-08-03 16:14:01,25.00,26.37,705
2014-08-03 16:15:04,25.00,26.65,705
2014-08-03 16:16:06,25.00,26.81,705
2014-08-03 16:17:09,25.00,27.01,705
2014-08-03 16:18:11,25.00,26.72,705
2014-08-03 16:19:14,25.25,26.61,705
2014-08-03 16:20:17,25.25,26.63,705
2014-08-03 16:21:19,25.00,26.49,705
2014-08-03 16:22:22,25.00,26.01,705
2014-08-03 16:23:24,25.00,25.22,705
2014-08-03 16:24:27,24.25,26.45,705
2014-08-03 16:25:30,24.50,27.17,705
2014-08-03 16:26:32,24.75,27.89,705
2014-08-03 16:27:35,25.25,27.62,705
2014-08-03 16:28:38,25.50,30.35,705
2014-08-03 16:29:40,26.25,29.61,705
2014-08-03 16:30:43,26.75,29.80,705
2014-08-03 16:31:46,27.00,29.61,705
2014-08-03 16:32:48,27.00,29.34,705
2014-08-03 16:33:51,26.75,29.06,705
2014-08-03 16:34:53,26.50,28.79,705
2014-08-03 16:35:56,26.50,28.88,705
2014-08-03 16:36:59,26.75,30.22,705
2014-08-03 16:38:01,26.25,30.31,705
2014-08-03 16:39:04,26.75,30.24,705
2014-08-03 16:40:07,26.50,28.16,705
2014-08-03 16:41:09,26.00,28.07,705
2014-08-03 16:42:12,26.00,28.43,705
2014-08-03 16:43:15,26.00,27.80,705
2014-08-03 16:44:17,25.75,28.36,705
2014-08-03 16:45:20,25.50,27.89,705
2014-08-03 16:46:22,25.50,27.98,705
2014-08-03 16:47:25,25.75,28.21,705
2014-08-03 16:48:28,25.50,27.94,705
2014-08-03 16:49:30,25.75,28.54,705
2014-08-03 16:50:33,25.75,28.50,705
2014-08-03 16:51:36,25.50,28.34,705
2014-08-03 16:52:38,25.50,28.77,705
2014-08-03 16:53:41,25.50,28.43,705
2014-08-03 16:54:43,25.25,26.79,705
2014-08-03 16:55:46,25.00,26.63,705
2014-08-03 16:56:49,24.75,26.28,705
2014-08-03 16:57:51,24.75,26.72,705
2014-08-03 16:58:54,24.75,26.88,705
2014-08-03 16:59:56,24.75,26.63,705
2014-08-03 17:00:59,24.50,26.72,705
2014-08-03 17:02:02,24.50,26.69,705
2014-08-03 17:03:04,24.50,26.72,705
2014-08-03 17:04:07,24.25,25.73,705
